season,week,team,opponent,home_away,time_avg_lead
2020,10,DEN,LV,away,-7.954722222222222
2020,11,DEN,MIA,home,2.5258333333333334
2020,12,DEN,NO,home,-11.475833333333334
2020,13,DEN,KC,away,-0.035277777777777776
2020,14,DEN,CAR,away,6.6225
2020,15,DEN,BUF,home,-14.079166666666667
2020,16,DEN,LAC,away,-7.317777777777778
2020,17,DEN,LV,home,1.1997222222222221
2020,1,DET,CHI,home,5.6994444444444445
2020,2,DET,GB,away,-5.641111111111111
2020,3,DET,ARI,away,0.21583333333333332
2020,4,DET,NO,home,-4.6875
2020,5,DET,NA,NA,NA
2020,6,DET,JAX,away,12.458333333333334
2020,7,DET,ATL,away,0.06222222222222222
2020,8,DET,IND,home,-5.759722222222222
2020,9,DET,MIN,away,-11.675833333333333
2020,10,DET,WAS,home,8.793888888888889
2020,11,DET,CAR,away,-9.675277777777778
2020,12,DET,HOU,home,-7.543888888888889
2020,13,DET,CHI,away,-6.6075
2020,14,DET,GB,home,-4.548055555555556
2020,15,DET,TEN,away,-9.690833333333334
2020,16,DET,TB,home,-27.168055555555554
2020,17,DET,MIN,home,-1.1175
2020,1,GB,MIN,away,6.137777777777778
2020,2,GB,DET,home,5.641111111111111
2020,3,GB,NO,away,1.5361111111111112
2020,4,GB,ATL,home,10.319444444444445
2020,5,GB,NA,NA,NA
2020,6,GB,TB,away,-12.738611111111112
2020,7,GB,HOU,away,13.516944444444444
2020,8,GB,MIN,home,-3.542777777777778
2020,9,GB,SF,away,15.556944444444444
2020,10,GB,JAX,home,0.47888888888888886
2020,11,GB,IND,away,4.769166666666667
2020,12,GB,CHI,home,14.956666666666667
2020,13,GB,PHI,home,7.035277777777778
2020,14,GB,DET,away,4.548055555555556
2020,15,GB,CAR,home,10.265277777777778
2020,16,GB,TEN,home,13.459722222222222
2020,17,GB,CHI,away,3.8430555555555554
2020,1,HOU,KC,away,-7.974444444444444
2020,2,HOU,BAL,home,-8.605
2020,3,HOU,PIT,away,1.798888888888889
2020,4,HOU,MIN,home,-6.740555555555556
2020,5,HOU,JAX,home,4.7091666666666665
2020,6,HOU,TEN,away,-4.848333333333334
2020,7,HOU,GB,home,-13.516944444444444
2020,8,HOU,NA,NA,NA
2020,9,HOU,JAX,away,4.783333333333333
2020,10,HOU,CLE,away,-3.671666666666667
2020,11,HOU,NE,home,3.143611111111111
2020,12,HOU,DET,away,7.543888888888889
2020,13,HOU,IND,home,-3.9
2020,14,HOU,CHI,away,-17.400555555555556
2020,15,HOU,IND,away,-6.219722222222222
2020,16,HOU,CIN,home,-2.9505555555555554
2020,17,HOU,TEN,home,-4.239722222222222
2020,1,IND,JAX,away,2.4497222222222224
2020,2,IND,MIN,home,9.01361111111111
2020,3,IND,NYJ,home,12.35361111111111
2020,4,IND,CHI,away,8.20861111111111
2020,5,IND,CLE,away,-5.113888888888889
2020,6,IND,CIN,home,-5.822777777777778
2020,7,IND,NA,NA,NA
2020,8,IND,DET,away,5.759722222222222
2020,9,IND,BAL,home,-1.8172222222222223
2020,10,IND,TEN,away,0.8225
2020,11,IND,GB,home,-4.769166666666667
2020,12,IND,TEN,home,-12.018888888888888
2020,13,IND,HOU,away,3.9
2020,14,IND,LV,away,6.9430555555555555
2020,15,IND,HOU,home,6.219722222222222
2020,16,IND,PIT,away,5.978611111111111
2020,17,IND,JAX,home,9.69361111111111
2020,1,JAX,IND,home,-2.4497222222222224
2020,2,JAX,TEN,away,-7.671944444444445
2020,3,JAX,MIA,home,-12.219722222222222
2020,4,JAX,CIN,away,-3.5997222222222223
2020,5,JAX,HOU,away,-4.7091666666666665
2020,6,JAX,DET,home,-12.458333333333334
2020,7,JAX,LAC,away,-4.3825
2020,8,JAX,NA,NA,NA
2020,9,JAX,HOU,home,-4.783333333333333
2020,10,JAX,GB,away,-0.47888888888888886
2020,11,JAX,PIT,home,-8.47
2020,12,JAX,CLE,home,-2.2577777777777777
2020,13,JAX,MIN,away,3.0944444444444446
2020,14,JAX,TEN,home,-13.507222222222222
2020,15,JAX,BAL,away,-19.0275
2020,16,JAX,CHI,home,-10.050277777777778
2020,17,JAX,IND,away,-9.69361111111111
2020,1,KC,HOU,home,7.974444444444444
2020,2,KC,LAC,away,-5.139722222222222
2020,3,KC,BAL,away,8.632222222222222
2020,4,KC,NE,home,5.218333333333334
2020,5,KC,LV,home,-0.6388888888888888
2020,6,KC,BUF,away,3.4425
2020,7,KC,DEN,away,13.488611111111112
2020,8,KC,NYJ,home,12.614166666666666
2020,9,KC,CAR,home,-0.9466666666666667
2020,10,KC,NA,NA,NA
2020,11,KC,LV,away,-1.7125
2020,12,KC,TB,away,11.126111111111111
2020,13,KC,DEN,home,0.035277777777777776
2020,14,KC,MIA,away,6.075277777777778
2020,15,KC,NO,away,6.072222222222222
2020,16,KC,ATL,home,0.04722222222222222
2020,17,KC,LAC,home,-5.283055555555555
2020,1,LA,DAL,home,3.209722222222222
2020,2,LA,PHI,away,9.099166666666667
2020,3,LA,BUF,away,-8.436388888888889
2020,4,LA,NYG,home,4.054166666666666
2020,5,LA,WAS,away,9.83
2020,6,LA,SF,away,-10.096944444444444
2020,7,LA,CHI,home,9.009444444444444
2020,8,LA,MIA,away,-9.081666666666667
2020,9,LA,NA,NA,NA
2020,10,LA,SEA,home,5.477777777777778
2020,11,LA,TB,away,2.2783333333333333
2020,12,LA,SF,home,-3.1194444444444445
2020,13,LA,ARI,away,2.2222222222222223
2020,14,LA,NE,home,14.722777777777777
2020,15,LA,NYJ,home,-7.692222222222222
2020,16,LA,SEA,away,-1.8347222222222221
2020,17,LA,ARI,home,2.3144444444444443
2020,1,LAC,CIN,away,-2.3194444444444446
2020,2,LAC,KC,home,5.139722222222222
2020,3,LAC,CAR,home,-6.020277777777777
2020,4,LAC,TB,away,3.839166666666667
2020,5,LAC,NO,away,6.190833333333333
2020,6,LAC,NA,NA,NA
2020,7,LAC,JAX,home,4.3825
2020,8,LAC,DEN,away,4.378888888888889
2020,9,LAC,LV,home,-4.175277777777778
2020,10,LAC,MIA,away,-9.071944444444444
2020,11,LAC,NYJ,home,9.213611111111112
2020,12,LAC,BUF,away,-7.633333333333334
2020,13,LAC,NE,home,-22.602222222222224
2020,14,LAC,ATL,home,-1.8380555555555556
2020,15,LAC,LV,away,2.8533333333333335
2020,16,LAC,DEN,home,7.317777777777778
2020,17,LAC,KC,away,5.283055555555555
2020,1,LV,CAR,away,2.4616666666666664
2020,2,LV,NO,home,0.4677777777777778
2020,3,LV,NE,away,-5.533333333333333
2020,4,LV,BUF,home,-6.880833333333333
2020,5,LV,KC,away,0.6388888888888888
2020,6,LV,NA,NA,NA
2020,7,LV,TB,home,-5.114166666666667
2020,8,LV,CLE,away,1.8605555555555555
2020,9,LV,LAC,away,4.175277777777778
2020,10,LV,DEN,home,7.954722222222222
2020,11,LV,KC,home,1.7125
2020,12,LV,ATL,away,-14.64638888888889
2020,13,LV,NYJ,away,0.8725
2020,14,LV,IND,home,-6.9430555555555555
2020,15,LV,LAC,home,-2.8533333333333335
2020,16,LV,MIA,home,3.4097222222222223
2020,17,LV,DEN,away,-1.1997222222222221
2020,1,MIA,NE,away,-5.530555555555556
2020,2,MIA,BUF,home,-3.95
2020,3,MIA,JAX,away,12.219722222222222
2020,4,MIA,SEA,home,-5.688888888888889
2020,5,MIA,SF,away,15.90638888888889
2020,6,MIA,NYJ,home,15.561111111111112
2020,7,MIA,NA,NA,NA
2020,8,MIA,LA,home,9.081666666666667
2020,9,MIA,ARI,away,1.4008333333333334
2020,10,MIA,LAC,home,9.071944444444444
2020,11,MIA,DEN,away,-2.5258333333333334
2020,12,MIA,NYJ,away,6.711388888888889
2020,13,MIA,CIN,home,2.7441666666666666
2020,14,MIA,KC,home,-6.075277777777778
2020,15,MIA,NE,home,0.018333333333333333
2020,16,MIA,LV,away,-3.4097222222222223
2020,17,MIA,BUF,away,-15.016944444444444
2020,1,MIN,GB,home,-6.137777777777778
2020,2,MIN,IND,away,-9.01361111111111
2020,3,MIN,TEN,home,2.941388888888889
2020,4,MIN,HOU,away,6.740555555555556
2020,5,MIN,SEA,away,4.067777777777778
2020,6,MIN,ATL,home,-14.982777777777779
2020,7,MIN,NA,NA,NA
2020,8,MIN,GB,away,3.542777777777778
2020,9,MIN,DET,home,11.675833333333333
2020,10,MIN,CHI,away,1.8544444444444443
2020,11,MIN,DAL,home,-1.5577777777777777
2020,12,MIN,CAR,home,-2.1902777777777778
2020,13,MIN,JAX,home,-3.0944444444444446
2020,14,MIN,TB,away,-5.628611111111111
2020,15,MIN,CHI,home,-5.536388888888889
2020,16,MIN,NO,away,-7.245833333333334
2020,17,MIN,DET,away,1.1175
2020,1,NE,MIA,home,5.530555555555556
2020,2,NE,SEA,away,-0.38666666666666666
2020,3,NE,LV,home,5.533333333333333
2020,4,NE,KC,away,-5.218333333333334
2020,5,NE,NA,NA,NA
2020,6,NE,DEN,home,-8.114166666666666
2020,7,NE,SF,home,-15.413333333333334
2020,8,NE,BUF,away,-3.734722222222222
2020,9,NE,NYJ,away,-4.060555555555555
2020,10,NE,BAL,home,3.576111111111111
2020,11,NE,HOU,away,-3.143611111111111
2020,12,NE,ARI,home,-1.478888888888889
2020,13,NE,LAC,away,22.602222222222224
2020,14,NE,LA,away,-14.722777777777777
2020,15,NE,MIA,away,-0.018333333333333333
2020,16,NE,BUF,home,-13.642777777777777
2020,17,NE,NYJ,home,4.8275
2020,1,NO,TB,home,5.704444444444444
2020,2,NO,LV,away,-0.4677777777777778
2020,3,NO,GB,home,-1.5361111111111112
2020,4,NO,DET,away,4.6875
2020,5,NO,LAC,home,-6.190833333333333
2020,6,NO,NA,NA,NA
2020,7,NO,CAR,home,3.2205555555555554
2020,8,NO,CHI,away,0.7775
2020,9,NO,TB,away,23.40861111111111
2020,10,NO,SF,home,2.935277777777778
2020,11,NO,ATL,home,3.674722222222222
2020,12,NO,DEN,away,11.475833333333334
2020,13,NO,ATL,away,5.9927777777777775
2020,14,NO,PHI,away,-6.523888888888889
2020,15,NO,KC,home,-6.072222222222222
2020,16,NO,MIN,home,7.245833333333334
2020,17,NO,CAR,away,11.623333333333333
2020,1,NYG,PIT,home,-2.995
2020,2,NYG,CHI,away,-8.855
2020,3,NYG,SF,home,-8.900555555555556
2020,4,NYG,LA,away,-4.054166666666666
2020,5,NYG,DAL,away,1.5255555555555556
2020,6,NYG,WAS,home,4.0119444444444445
2020,7,NYG,PHI,away,0.035
2020,8,NYG,TB,home,1.4191666666666667
2020,9,NYG,WAS,away,7.878055555555555
2020,10,NYG,PHI,home,6.967777777777778
2020,11,NYG,NA,NA,NA
2020,12,NYG,CIN,away,1.4830555555555556
2020,13,NYG,SEA,away,0.6863888888888889
2020,14,NYG,ARI,home,-9.963611111111112
2020,15,NYG,CLE,home,-6.849166666666667
2020,16,NYG,BAL,away,-12.781944444444445
2020,17,NYG,DAL,home,4.8025
2020,1,NYJ,BUF,away,-12.494166666666667
2020,2,NYJ,SF,home,-14.088611111111112
2020,3,NYJ,IND,away,-12.35361111111111
2020,4,NYJ,DEN,home,-1.346111111111111
2020,5,NYJ,ARI,home,-9.825555555555555
2020,6,NYJ,MIA,away,-15.561111111111112
2020,7,NYJ,BUF,home,1.3994444444444445
2020,8,NYJ,KC,away,-12.614166666666666
2020,9,NYJ,NE,home,4.060555555555555
2020,10,NYJ,NA,NA,NA
2020,11,NYJ,LAC,away,-9.213611111111112
2020,12,NYJ,MIA,home,-6.711388888888889
2020,13,NYJ,LV,home,-0.8725
2020,14,NYJ,SEA,away,-18.830833333333334
2020,15,NYJ,LA,away,7.692222222222222
2020,16,NYJ,CLE,home,6.722777777777778
2020,17,NYJ,NE,away,-4.8275
2020,1,PHI,WAS,away,5.190555555555555
2020,2,PHI,LA,home,-9.099166666666667
2020,3,PHI,CIN,home,0.1761111111111111
2020,4,PHI,SF,away,0.42833333333333334
2020,5,PHI,PIT,away,-4.817222222222222
2020,6,PHI,BAL,home,-11.9875
2020,7,PHI,NYG,home,-0.035
2020,8,PHI,DAL,home,1.9530555555555555
2020,9,PHI,NA,NA,NA
2020,10,PHI,NYG,away,-6.967777777777778
2020,11,PHI,CLE,away,-4.412222222222222
2020,12,PHI,SEA,home,-6.213888888888889
2020,13,PHI,GB,away,-7.035277777777778
2020,14,PHI,NO,home,6.523888888888889
2020,15,PHI,ARI,away,-5.860833333333333
2020,16,PHI,DAL,away,-3.6886111111111113
2020,17,PHI,WAS,home,-3.3775
2020,1,PIT,NYG,away,2.995
2020,2,PIT,DEN,home,6.921388888888889
2020,3,PIT,HOU,home,-1.798888888888889
2020,4,PIT,NA,NA,NA
2020,5,PIT,PHI,home,4.817222222222222
2020,6,PIT,CLE,home,17.18722222222222
2020,7,PIT,TEN,away,8.26388888888889
2020,8,PIT,BAL,away,-0.030833333333333334
2020,9,PIT,DAL,away,-3.966666666666667
2020,10,PIT,CIN,home,14.465
2020,11,PIT,JAX,away,8.47
2020,12,PIT,BAL,home,4.714166666666666
2020,13,PIT,WAS,home,4.036388888888889
2020,14,PIT,BUF,away,-4.525277777777778
2020,15,PIT,CIN,away,-7.948611111111111
2020,16,PIT,IND,home,-5.978611111111111
2020,17,PIT,CLE,away,-6.526944444444444
2020,1,SEA,ATL,away,7.920277777777778
2020,2,SEA,NE,home,0.38666666666666666
2020,3,SEA,DAL,home,4.331388888888889
2020,4,SEA,MIA,away,5.688888888888889
2020,5,SEA,MIN,home,-4.067777777777778
2020,6,SEA,NA,NA,NA
2020,7,SEA,ARI,away,6.626111111111111
2020,8,SEA,SF,home,8.5408333333333335
2020,9,SEA,BUF,away,-12.5875
2020,10,SEA,LA,away,-5.477777777777778
2020,11,SEA,ARI,home,4.829166666666667
2020,12,SEA,PHI,away,6.213888888888889
2020,13,SEA,NYG,home,-0.6863888888888889
2020,14,SEA,NYJ,home,18.830833333333334
2020,15,SEA,WAS,away,8.088333333333333
2020,16,SEA,LA,home,1.8347222222222221
2020,17,SEA,SF,away,0.39
2020,1,SF,ARI,home,2.4077777777777776
2020,2,SF,NYJ,away,14.088611111111112
2020,3,SF,NYG,away,8.900555555555556
2020,4,SF,PHI,home,-0.42833333333333334
2020,5,SF,MIA,home,-15.90638888888889
2020,6,SF,LA,home,10.096944444444444
2020,7,SF,NE,away,15.413333333333334
2020,8,SF,SEA,away,-8.5408333333333335
2020,9,SF,GB,home,-15.556944444444444
2020,10,SF,NO,away,-2.935277777777778
2020,11,SF,NA,NA,NA
2020,12,SF,LA,away,3.1194444444444445
2020,13,SF,BUF,home,-6.292777777777777
2020,14,SF,WAS,home,-3.3630555555555555
2020,15,SF,DAL,away,-5.304722222222222
2020,16,SF,ARI,away,3.3033333333333332
2020,17,SF,SEA,home,-0.39
2020,1,TB,NO,away,-5.704444444444444
2020,2,TB,CAR,home,11.685555555555556
2020,3,TB,DEN,away,12.227777777777778
2020,4,TB,LAC,home,-3.839166666666667
2020,5,TB,CHI,away,3.523888888888889
2020,6,TB,GB,home,12.738611111111112
2020,7,TB,LV,away,5.114166666666667
2020,8,TB,NYG,away,-1.4191666666666667
2020,9,TB,NO,home,-23.40861111111111
2020,10,TB,CAR,away,3.1058333333333334
2020,11,TB,LA,home,-2.2783333333333333
2020,12,TB,KC,home,-11.126111111111111
2020,13,TB,NA,NA,NA
2020,14,TB,MIN,home,5.628611111111111
2020,15,TB,ATL,away,-7.124722222222222
2020,16,TB,DET,away,27.168055555555554
2020,17,TB,ATL,home,8.651111111111112
2020,1,TEN,DEN,away,-0.3786111111111111
2020,2,TEN,JAX,home,7.671944444444445
2020,3,TEN,MIN,away,-2.941388888888889
2020,4,TEN,NA,NA,NA
2020,5,TEN,BUF,home,9.18388888888889
2020,6,TEN,HOU,home,4.848333333333334
2020,7,TEN,PIT,home,-8.26388888888889
2020,8,TEN,CIN,away,-7.404722222222222
2020,9,TEN,CHI,home,8.443055555555556
2020,10,TEN,IND,home,-0.8225
2020,11,TEN,BAL,away,-2.285277777777778
2020,12,TEN,IND,away,12.018888888888888
2020,13,TEN,CLE,home,-16.1375
2020,14,TEN,JAX,away,13.507222222222222
2020,15,TEN,DET,home,9.690833333333334
2020,16,TEN,GB,away,-13.459722222222222
2020,17,TEN,HOU,away,4.239722222222222
2020,1,WAS,PHI,home,-5.190555555555555
2020,2,WAS,ARI,away,-14.123055555555556
2020,3,WAS,CLE,away,-2.316388888888889
2020,4,WAS,BAL,home,-11.13888888888889
2020,5,WAS,LA,home,-9.83
2020,6,WAS,NYG,away,-4.0119444444444445
2020,7,WAS,DAL,home,13.671388888888888
2020,8,WAS,NA,NA,NA
2020,9,WAS,NYG,home,-7.878055555555555
2020,10,WAS,DET,away,-8.793888888888889
2020,11,WAS,CIN,home,4.383333333333334
2020,12,WAS,DAL,away,4.4125
2020,13,WAS,PIT,away,-4.036388888888889
2020,14,WAS,SF,away,3.3630555555555555
2020,15,WAS,SEA,home,-8.088333333333333
2020,16,WAS,CAR,home,-10.314722222222223
2020,17,WAS,PHI,away,3.3775
2021,1,ARI,TEN,away,15.605833333333333
2021,2,ARI,MIN,home,-3.683611111111111
2021,3,ARI,JAX,away,3.2944444444444443
2021,4,ARI,LA,away,10.085555555555555
2021,5,ARI,SF,home,6.530833333333334
2021,6,ARI,CLE,away,12.226111111111111
2021,7,ARI,HOU,home,9.960833333333333
2021,8,ARI,GB,home,-1.9475
2021,9,ARI,SF,away,12.759444444444444
2021,10,ARI,CAR,home,-19.20111111111111
2021,11,ARI,SEA,away,6.141388888888889
2021,12,ARI,NA,NA,NA
2021,13,ARI,CHI,away,11.488888888888889
2021,14,ARI,LA,home,-5.1975
2021,15,ARI,DET,away,-12.129444444444445
2021,16,ARI,IND,home,-2.2958333333333334
2021,17,ARI,DAL,away,6.215277777777778
2021,18,ARI,SEA,home,-1.4172222222222222
2021,1,ATL,PHI,home,-7.515833333333333
2021,2,ATL,TB,away,-9.904166666666667
2021,3,ATL,NYG,away,-2.0508333333333333
2021,4,ATL,WAS,home,3.165
2021,5,ATL,NYJ,home,9.564166666666667
2021,6,ATL,NA,NA,NA
2021,7,ATL,MIA,away,2.835
2021,8,ATL,CAR,home,0.3586111111111111
2021,9,ATL,NO,away,6.126944444444445
2021,10,ATL,DAL,away,-23.03638888888889
2021,11,ATL,NE,home,-9.725555555555555
2021,12,ATL,JAX,away,8.365
2021,13,ATL,TB,home,-5.835555555555556
2021,14,ATL,CAR,away,4.928888888888889
2021,15,ATL,SF,away,-7.779166666666667
2021,16,ATL,DET,home,1.7161111111111111
2021,17,ATL,BUF,away,-5.921111111111111
2021,18,ATL,NO,home,-9.848888888888888
2021,1,BAL,LV,away,4.8975
2021,2,BAL,KC,home,-5.6786111111111115
2021,3,BAL,DET,away,4.650555555555556
2021,4,BAL,DEN,away,6.175833333333333
2021,5,BAL,IND,home,-9.039444444444445
2021,6,BAL,LAC,home,14.782777777777778
2021,7,BAL,CIN,home,-6.485555555555556
2021,8,BAL,NA,NA,NA
2021,9,BAL,MIN,home,-5.908333333333333
2021,10,BAL,MIA,away,-2.158611111111111
2021,11,BAL,CHI,away,0.46805555555555556
2021,12,BAL,CLE,home,3.5516666666666667
2021,13,BAL,PIT,away,2.700277777777778
2021,14,BAL,CLE,away,-10.946944444444444
2021,15,BAL,GB,home,-1.8122222222222222
2021,16,BAL,CIN,away,-11.630833333333333
2021,17,BAL,LA,home,4.755833333333333
2021,18,BAL,PIT,home,0.7622222222222222
2021,1,BUF,PIT,home,2.0633333333333335
2021,2,BUF,MIA,away,18.461111111111112
2021,3,BUF,WAS,home,13.759166666666667
2021,4,BUF,HOU,home,15.495833333333334
2021,5,BUF,KC,away,8.364444444444445
2021,6,BUF,TEN,away,2.273888888888889
2021,7,BUF,NA,NA,NA
2021,8,BUF,MIA,home,3.3175
2021,9,BUF,JAX,away,-0.5908333333333333
2021,10,BUF,NYJ,away,18.891944444444444
2021,11,BUF,IND,home,-15.231111111111112
2021,12,BUF,NO,away,12.570833333333333
2021,13,BUF,NE,home,-2.875277777777778
2021,14,BUF,TB,away,-10.724166666666667
2021,15,BUF,CAR,home,8.653888888888888
2021,16,BUF,NE,away,6.3225
2021,17,BUF,ATL,home,5.921111111111111
2021,18,BUF,NYJ,home,6.923055555555556
2021,1,CAR,NYJ,home,6.903333333333333
2021,2,CAR,NO,home,11.5125
2021,3,CAR,HOU,away,6.144166666666667
2021,4,CAR,DAL,away,-7.0975
2021,5,CAR,PHI,home,5.362777777777778
2021,6,CAR,MIN,home,-2.963888888888889
2021,7,CAR,NYG,away,-4.338611111111111
2021,8,CAR,ATL,away,-0.3586111111111111
2021,9,CAR,NE,home,-7.651388888888889
2021,10,CAR,ARI,away,19.20111111111111
2021,11,CAR,WAS,home,0.06583333333333333
2021,12,CAR,MIA,away,-10.117777777777778
2021,13,CAR,NA,NA,NA
2021,14,CAR,ATL,home,-4.928888888888889
2021,15,CAR,BUF,away,-8.653888888888888
2021,16,CAR,TB,home,-11.686666666666667
2021,17,CAR,NO,away,0.16666666666666666
2021,18,CAR,TB,away,-3.792222222222222
2021,1,CHI,LA,away,-10.937777777777777
2021,2,CHI,CIN,home,6.631388888888889
2021,3,CHI,CLE,away,-5.841388888888889
2021,4,CHI,DET,home,11.816944444444445
2021,5,CHI,LV,away,5.608611111111111
2021,6,CHI,GB,home,-2.3141666666666665
2021,7,CHI,TB,away,-24.00027777777778
2021,8,CHI,SF,home,0.35944444444444446
2021,9,CHI,PIT,away,-8.616666666666667
2021,10,CHI,NA,NA,NA
2021,11,CHI,BAL,home,-0.46805555555555556
2021,12,CHI,DET,away,-0.6202777777777778
2021,13,CHI,ARI,home,-11.488888888888889
2021,14,CHI,GB,away,-2.451111111111111
2021,15,CHI,MIN,home,-8.8825
2021,16,CHI,SEA,away,-6.283888888888889
2021,17,CHI,NYG,home,18.23638888888889
2021,18,CHI,MIN,away,1.6605555555555556
2021,1,CIN,MIN,home,3.4255555555555555
2021,2,CIN,CHI,away,-6.631388888888889
2021,3,CIN,PIT,away,8.831666666666667
2021,4,CIN,JAX,home,-4.455277777777778
2021,5,CIN,GB,home,-1.8477777777777777
2021,6,CIN,DET,away,13.0575
2021,7,CIN,BAL,away,6.485555555555556
2021,8,CIN,NYJ,away,1.3355555555555556
2021,9,CIN,CLE,home,-13.536944444444444
2021,10,CIN,NA,NA,NA
2021,11,CIN,LV,away,3.1858333333333335
2021,12,CIN,PIT,home,21.191388888888888
2021,13,CIN,LAC,home,-10.93138888888889
2021,14,CIN,SF,home,-7.054722222222222
2021,15,CIN,DEN,away,2.7775
2021,16,CIN,BAL,home,11.630833333333333
2021,17,CIN,KC,home,-4.8677777777777775
2021,18,CIN,CLE,away,-5.878611111111111
2021,1,CLE,KC,away,5.256388888888889
2021,2,CLE,HOU,home,2.856388888888889
2021,3,CLE,CHI,home,5.841388888888889
2021,4,CLE,MIN,away,-0.12916666666666668
2021,5,CLE,LAC,away,2.611111111111111
2021,6,CLE,ARI,home,-12.226111111111111
2021,7,CLE,DEN,home,7.63
2021,8,CLE,PIT,home,0.5858333333333333
2021,9,CLE,CIN,away,13.536944444444444
2021,10,CLE,NE,away,-14.227777777777778
2021,11,CLE,DET,home,5.924166666666666
2021,12,CLE,BAL,away,-3.5516666666666667
2021,13,CLE,NA,NA,NA
2021,14,CLE,BAL,home,10.946944444444444
2021,15,CLE,LV,home,-5.238888888888889
2021,16,CLE,GB,away,-4.572222222222222
2021,17,CLE,PIT,away,-6.4625
2021,18,CLE,CIN,home,5.878611111111111
2021,1,DAL,TB,away,-3.1911111111111112
2021,2,DAL,LAC,away,2.8566666666666665
2021,3,DAL,PHI,home,11.9775
2021,4,DAL,CAR,home,7.0975
2021,5,DAL,NYG,home,8.120277777777778
2021,6,DAL,NE,away,-2.213888888888889
2021,7,DAL,NA,NA,NA
2021,8,DAL,MIN,away,-3.3658333333333332
2021,9,DAL,DEN,home,-13.62861111111111
2021,10,DAL,ATL,home,23.03638888888889
2021,11,DAL,KC,away,-9.940555555555555
2021,12,DAL,LV,home,-5.9875
2021,13,DAL,NO,away,4.894722222222223
2021,14,DAL,WAS,away,14.757222222222222
2021,15,DAL,NYG,away,8.34
2021,16,DAL,WAS,home,27.960555555555555
2021,17,DAL,ARI,home,-6.215277777777778
2021,18,DAL,PHI,away,9.5841666666666665
2021,1,DEN,NYG,away,4.8869444444444445
2021,2,DEN,JAX,away,3.4072222222222224
2021,3,DEN,NYJ,home,13.138055555555555
2021,4,DEN,BAL,home,-6.175833333333333
2021,5,DEN,PIT,away,-8.841944444444444
2021,6,DEN,LV,home,-9.258055555555556
2021,7,DEN,CLE,away,-7.63
2021,8,DEN,WAS,home,2.5925
2021,9,DEN,DAL,away,13.62861111111111
2021,10,DEN,PHI,home,-7.87
2021,11,DEN,NA,NA,NA
2021,12,DEN,LAC,home,8.685555555555556
2021,13,DEN,KC,away,-8.43388888888889
2021,14,DEN,DET,home,12.2575
2021,15,DEN,CIN,home,-2.7775
2021,16,DEN,LV,away,-1.2047222222222222
2021,17,DEN,LAC,away,-13.289166666666667
2021,18,DEN,KC,home,0.3888888888888889
2021,1,DET,SF,home,-13.301666666666666
2021,2,DET,GB,away,-3.2841666666666667
2021,3,DET,BAL,home,-4.650555555555556
2021,4,DET,CHI,away,-11.816944444444445
2021,5,DET,MIN,away,-4.054166666666666
2021,6,DET,CIN,home,-13.0575
2021,7,DET,LA,away,1.3452777777777778
2021,8,DET,PHI,home,-18.0975
2021,9,DET,NA,NA,NA
2021,10,DET,PIT,away,-0.6308333333333334
2021,11,DET,CLE,away,-5.924166666666666
2021,12,DET,CHI,home,0.6202777777777778
2021,13,DET,MIN,home,4.065555555555555
2021,14,DET,DEN,away,-12.2575
2021,15,DET,ARI,home,12.129444444444445
2021,16,DET,ATL,away,-1.7161111111111111
2021,17,DET,SEA,away,-15.210277777777778
2021,18,DET,GB,home,2.4947222222222223
2021,1,GB,NO,away,-15.265833333333333
2021,2,GB,DET,home,3.2841666666666667
2021,3,GB,SF,away,6.590833333333333
2021,4,GB,PIT,home,6.2011111111111115
2021,5,GB,CIN,away,1.8477777777777777
2021,6,GB,CHI,away,2.3141666666666665
2021,7,GB,WAS,home,7.756666666666667
2021,8,GB,ARI,away,1.9475
2021,9,GB,KC,away,-8.467222222222222
2021,10,GB,SEA,home,3.4583333333333335
2021,11,GB,MIN,away,-5.002222222222223
2021,12,GB,LA,home,6.317222222222222
2021,13,GB,NA,NA,NA
2021,14,GB,CHI,home,2.451111111111111
2021,15,GB,BAL,away,1.8122222222222222
2021,16,GB,CLE,home,4.572222222222222
2021,17,GB,MIN,home,13.988611111111112
2021,18,GB,DET,away,-2.4947222222222223
2021,1,HOU,JAX,home,14.37138888888889
2021,2,HOU,CLE,away,-2.856388888888889
2021,3,HOU,CAR,home,-6.144166666666667
2021,4,HOU,BUF,away,-15.495833333333334
2021,5,HOU,NE,home,5.144166666666667
2021,6,HOU,IND,away,-12.048333333333334
2021,7,HOU,ARI,away,-9.960833333333333
2021,8,HOU,LA,home,-18.647222222222222
2021,9,HOU,MIA,away,-6.615
2021,10,HOU,NA,NA,NA
2021,11,HOU,TEN,away,8.510277777777778
2021,12,HOU,NYJ,home,0.3566666666666667
2021,13,HOU,IND,home,-13.770277777777778
2021,14,HOU,SEA,home,-3.6075
2021,15,HOU,JAX,away,7.3975
2021,16,HOU,LAC,home,2.7369444444444446
2021,17,HOU,SF,away,-1.6211111111111112
2021,18,HOU,TEN,home,-6.63
2021,1,IND,SEA,home,-7.555
2021,2,IND,LA,home,-3.6069444444444443
2021,3,IND,TEN,away,-4.2975
2021,4,IND,MIA,away,4.256666666666667
2021,5,IND,BAL,away,9.039444444444445
2021,6,IND,HOU,home,12.048333333333334
2021,7,IND,SF,away,-0.01972222222222222
